id,sakecode,sakename,¥n1,21,田酒 純米吟醸蔵元：株式会社　西田酒造店,住所：青森市大字油川字大浜46,精米歩合：50%,原材料：米・米こうじ,
8,57,獺祭 純米大吟醸 遠心分離50 本生蔵元：旭酒造株式会社,住所：山口県岩国市周東町獺越2167-4,精米歩合：50%,原材料：米・米こうじ,度数：16度,
9,59,清泉（きよいずみ） 特別純米酒蔵元：久須美酒造株式会社,住所：新潟県長岡市小島谷1537-2,精米歩合：55%,原材料：米・米こうじ,度数：15度以上16度未満,
10,61,越淡麗・純米無濾過生原酒蔵元：千代の光酒造株式会社,住所：新潟県妙高市窪松原656,精米歩合：54%,原材料：米・米こうじ,度数：17度以上18度未満,
11,66,澤屋まつもと 無濾過生原酒 純米蔵元：松本酒造株式会社,住所：京都市伏見区横大路三栖大黒町７,原料米：愛山（兵庫県産）,精米歩合：65%,原材料：米・米麹,度数：18度,日本酒度：+3.0,酸数：1.5,アミノ酸度：1.1,
12,68,風和（かぜやわらか）蔵元：有限会社 加藤酒造店,住所：新潟県佐渡市沢根炭屋町50,精米歩合：55%,原材料：米・米麹,度数：15度,
18,75,繁桝　限定　純米吟醸 生々蔵元：株式会社　高橋商店,住所：福岡県八女市本町2-22-1,精米歩合：50%,原材料：米（国産）・米麹（国産）,原材米：山田錦100%,度数：16度以上17度未満,
19,77,神亀 上槽中汲酒蔵元：神亀酒造株式会社,住所：埼玉県蓮田市大字馬込1978,精米歩合：60%,原材料：米・米麹,原材米：阿波山田錦,度数：17度以上17.9度未満,
20,80,龍力 山田錦蔵元：株式会社　本田商店,住所：兵庫県姫路市網干区高田361-1,精米歩合：65%,原材料：米（国産）・米こうじ（国産米）,原材米：兵庫県特A地区産山田錦100%使用,度数：16度,
21,82,龍力　神力蔵元：株式会社　本田商店,住所：兵庫県姫路市網干区高田361-1,精米歩合：65%,原材料：米・米こうじ,原材米：本場神力100%使用,度数：16度以上17度未満,
22,84,羽前　桜川蔵元：野沢酒造場,住所：山形県小国町大字小国小坂町213,精米歩合：45%,原材料：米・米こうじ,度数：15度,
28,92,獺祭 純米大吟醸50 本生蔵元：旭酒造株式会社,住所：山口県岩国市周東町獺越2167-4,精米歩合：50%,原材料：米・米こうじ,度数：16度以上１７度未満,
29,94,とつとつと温かさ伝えたい蔵元：高木酒造株式会社,住所：高知県香南市赤岡町443,精米歩合：65%,原材料：米・米こうじ,度数：15度以上１6度未満,
30,96,黒龍蔵元：黒龍酒造株式会社,住所：福井県吉田郡永平寺町松岡春日1-38,精米歩合：55%,原材料：米・米こうじ,使用米：福井県産五百万石100%,度数：15度,
31,98,土佐 亀泉蔵元：亀泉酒造株式会社,住所：高知県土佐市出間2123-1,精米歩合：60%,原材料：米・米こうじ,度数：15度,
32,100,本州一蔵元：合名会社　梅田酒造場,住所：広島県安芸区船越6-3-8,精米歩合：65%,原材料：米・米こうじ,度数：16度8分,
38,107,龍力 山田穂蔵元：株式会社　本田商店,住所：兵庫県姫路市網干区高田361-1,精米歩合：65%,原材料：米・米こうじ,原材米：山田穂100%使用,度数：16度以上17度未満,
39,109,秀鳳蔵元：有限会社 秀鳳酒造場,住所：山形県山形市山家町1-6-6,精米歩合：50%,原材料：米・米こうじ,日本酒度：+1,酸度：1.7,度数：17度,
40,111,黒牛蔵元：株式会社 名手酒造店,住所：和歌山県海南市黒江846,精米歩合：50%,原材料：米・米こうじ（山田錦100%）,日本酒度：+2,酸度：1.7,度数：15.9度,
41,113,あさ開蔵元：株式会社 あさ開,住所：岩手県盛岡市大慈寺町10-34,精米歩合：65%,原材料：米・米こうじ,度数：15度以上１６度未満,アミノ酸度：1.4,酸度：1.4,
42,115,田酒 純米吟醸 百四拾蔵元：株式会社　西田酒造店,住所：青森市大字油川字大浜46,精米歩合：50%,原材料：米・米こうじ,度数：１６度,
43,120,苗加屋 純米吟醸蔵元：若鶴酒造株式会社,住所：富山県砺波市三郎丸208,精米歩合　：55%,原材料：米・米こうじ,原料米　：　山田錦100%,度数　：　17.0～18.0度未満,
44,123,山（原酒）蔵元：秋鹿酒造,住所：大阪府豊能郡能勢町倉垣１００７,種類　：　山廃　無濾過　純米吟醸,原料米　：　山田錦,精米歩合　：　60%,日本酒度　：　＋5,酸度　：　2.0,度数　：　18.0～19.0度未満,アミノ酸度　：　1.0,杜氏氏名　：　但馬・谷淵秀雄,
45,125,奥播磨蔵元：下村酒造店,住所：兵庫県姫路市安富町安志957,種類　：　山廃・純米,原料米　：　兵庫夢錦,精米歩合　：　55%,度数　：　16.0以上～17.0度未満 / 17.0以上～18.0度未満（生）,
46,127,奥播磨：芳醇超辛蔵元：下村酒造店,住所：兵庫県姫路市安富町安志957,種類：純米吟醸,精米歩合　：　55%,度数　：　17.0以上～18.0度未満,
47,129,袋しぼり蔵元：下村酒造店,住所：兵庫県姫路市安富町安志957,種類：純米・生詰,度数：17.0以上～18.0度未満,
48,131,くどき上手蔵元：亀の井酒造株式会社,住所：山形県鶴岡市羽黒町戸野福の内一,種類：生詰・純米・吟醸,原料米：岡山産雄町100%,精米歩合　：　50%,使用酵母：小川・KA,日本酒度：＋10,酸度：1.3,原材料：米・米こうじ,度数：16.0以上～17.0度未満,
49,133,くどき上手：出羽の里蔵元：亀の井酒造株式会社,住所：山形県鶴岡市羽黒町戸野福の内一,種類：生詰・純米・吟醸,原料米：出羽の里100%,精米歩合　：　44%,使用酵母：小川・1601,日本酒度：-1.0,酸度：1.3,原材料：米・米こうじ,度数：17.0以上～18.0度未満,
50,136,くどき上手：純米吟醸蔵元：亀の井酒造株式会社,住所：山形県鶴岡市羽黒町戸野福の内一,種類：純米・吟醸,原料米：庄内・美山錦100%,精米歩合　：50%,使用酵母：小川10号,日本酒度：＋1.0,酸度：1.2,原材料：米・米こうじ,度数：16.0以上～17.0度未満,
51,138,くどき上手：純米大吟醸33蔵元：亀の井酒造株式会社,住所：山形県鶴岡市羽黒町戸野福の内一,種類：純米・大吟醸　生酒,原料米：出羽燦々（さんさん）100%,精米歩合：33%,使用酵母：KA,日本酒度：＋1.0,酸度：1.2,原材料：米・米こうじ,度数：16.0以上～17.0度未満,
52,141,福の宮蔵元：株式会社宮本酒造店,住所：石川県能美郡辰口町宮竹イ74,原料米：山田錦100%,精米歩合：50%,日本酒度：＋2.0,酸度：1.8,原材料：米・米こうじ,度数：15.0以上～16.0度未満,
53,145,渡舟蔵元：府中誉株式会社,住所：茨城県石岡市国府5-9-32,精米歩合：55%,原材料：米・米こうじ,度数：15.0以上～16.0度未満,
54,147,明鏡止水蔵元：大澤酒造株式会社,住所：長野県佐久市茂田井2206,種類：吟醸酒,原料米：美山錦,日本酒度：＋3,酸度：1.4,原材料：米・米こうじ・醸造アルコール,度数：16.0以上～17.0度未満,
55,149,眞澄　奥伝寒造り蔵元：宮坂醸造株式会社,住所：長野県諏訪市元町1-16,種類：純米酒,原料米：美山錦80%・ひとごこち20%,精米歩合：60%,原材料：米・米こうじ,度数：15度,
56,151,花の舞　純米吟醸蔵元：花の舞酒造株式会社,住所：静岡県浜松市浜北区宮口632,原料米：山田錦100%,精米歩合：55%,原材料：米・米こうじ,度数：18度以上19度未満,
57,153,喜久酔蔵元：青島酒造株式会社,住所：静岡県藤枝市上青島246,精米歩合：50%,原材料：米・米こうじ・醸造アルコール,度数：15度以上16度未満,日本酒度：＋5～+9,酸度：1.1～1.4,
58,155,瀧自慢蔵元：瀧自慢酒造株式会社,住所：三重県名張市赤目町柏原141,種類：純米吟醸　無濾過生酒,原料米：麹米 – 山田錦 ・ 掛米 – 五百万石,精米歩合：麹米 – 50% ・ 掛米 – 55%,使用酵母：蔵内自家培養酵母,日本酒度：＋3,酸度：1.6,原材料：米・米こうじ,度数：17.0以上～18.0度未満,
59,157,澤屋まつもと 無濾過本生原酒　愛山蔵元：松本酒造株式会社,住所：京都市伏見区横大路三栖大黒町7,種類：純米無濾過本生原酒,原料米：愛山（兵庫県産）,精米歩合：65%,日本酒度：＋3.5,酸度：1.7,アミノ酸度：1.0,原材料：米・米麹,度数：18度台,
60,160,酔心蔵元：酔心山根本店,住所：広島県三原市東町1-5-58,原料米　：　麹米 山田錦 / 掛米 広島県産米,精米歩合　：　65%,日本酒度　：　＋2.0,仕込水　：　鷹ノ巣山山麓の湧水,コメント　：　やや辛口の酒。　広島、鷹ノ巣山山麓のブナの原生林に湧く「ブナのめぐみ」といえる清冽な軟水と、最高級の酒米「山田錦」を合わせて丹念に醸し出すと、
  馥郁な香りとすっきりとした飲み口の酒が出来上がる。　「軟水の女酒」と賞讃される酒「酔心」。　飲み飽きない旨味は、横山大観が好んだ酒として知られてる。（しおりより）,
61,162,獺祭（だっさい） 発泡にごり酒蔵元：旭酒造株式会社,住所：山口県岩国市周東町獺越2167-4,種類：発泡にごり酒,原材料名：米・米こうじ,精米歩合：50%,度数：15.0以上～16.0度未満,
62,164,越乃八豊蔵元：越後酒造場,住所：新潟県新潟市葛塚3306-1,種類　：　山廃　無濾過　純米吟醸,精米歩合　：　60%,度数　：　14.0～15.0度未満,
63,166,菊姫　山廃仕込 純米生原酒蔵元：加賀菊酒本舗 菊姫合資会社,住所：石川県白山市鶴来新町夕8,種類　：　山廃 純米,精米歩合　：　70%,度数　：　16.0～17.0度未満,原料米　：　兵庫県吉川町産特A山田錦100%使用,
64,169,菊姫 にごり酒蔵元：菊姫合資会社,住所：石川県白山市鶴来新町夕-8,度数　：　14.0～15.0度未満,原料米　：　兵庫県吉川町産特A山田錦100%使用,原材料名：米・米こうじ・醸造アルコール,
65,171,大山 特別純米酒蔵元：加藤嘉八郎酒造株式会社,住所：山形県鶴岡市大山三丁目1-38,種類：純米,精米歩合：60%,度数　：　14.0～15.0度未満,
66,173,純蔵元：株式会社　宇野酒造場,住所：福井県大野市本町3-4,種類：純米酒,原材米：福井五百万石,原材料名：米・米こうじ,精米歩合：55%,日本酒度：+2.5,酸度：+1.5,使用酵母：協会14号,杜氏：南山幸男（能登杜氏）,度数：15.0～16.0度未満,
67,177,天狗舞蔵元：株式会社車多酒造,住所：石川県白山市坊丸町60番地1,種類　：　純米　山廃,精米歩合　：　60%,度数　：　15.0～16.0度未満,
68,179,千寿　久保田蔵元：朝日酒造株式会社,住所：新潟県長岡市朝日880-1,原材料名：米、米こうじ、醸造アルコール,度数　：　15.0～16.0度未満,
69,181,百寿　越乃かぎろひ蔵元：朝日酒造株式会社,住所：新潟県長岡市朝日880-1,原材料名：米、米こうじ,度数　：　15.0～16.0度未満,
70,183,壱乃　越州蔵元：朝日酒造株式会社,住所：新潟県長岡市朝日880-1,原材料名：米、米こうじ、醸造アルコール,度数　：　15.0～16.0度未満,
71,185,八海山 純米吟醸蔵元：八海醸造株式会社,住所：新潟県南魚沼市長森1051,原材料名：米、米こうじ,精米歩合：50%,度数　：　15.5度,
72,187,越後鶴亀　復刻明治蔵元：上原酒造株式会社,住所：新潟県新潟市竹野町2575-2,原材料名：米、米こうじ,精米歩合：60%,度数　：　18度以上19度未満,
73,189,福乃光・無濾過原酒蔵元：株式会社福光屋,住所：金沢市石引2-8-3,原材料名：米、米こうじ,精米歩合：70%,日本酒度：＋1,酸度：2.0,度数　：　18.0～19.0度未満,
74,191,艶蔵元：加藤吉平商店,住所：福井県鯖江市吉江町1-11,種類：純米大吟醸,原料米：兵庫県産契約栽培山田錦100%,原材料名：米、米こうじ,使用酵母：KATO 9号（自社酵母）,精米歩合：50%,度数：15.0～16.0度未満,
75,193,越後流蔵元：大洋酒造株式会社,住所：新潟県村上市飯野1-4-31,種類：大吟醸,原材料名：米、米こうじ、醸造アルコール,精米歩合：50%,度数：15.0～16.0度未満,
76,195,一耕蔵元：出羽桜酒造株式会社,住所：山形県天童市一日町1-4-6,種類：純米・生,原材料名：米、米こうじ,精米歩合：55%,度数：15.0～16.0度未満,
77,197,出羽桜　大吟醸蔵元：出羽桜酒造株式会社,住所：山形県天童市一日町１丁目4-6,度数　：　15度以上～16度未満,精米歩合　：48%,原材料：米・米こうじ・醸造アルコール,
78,199,小鼓蔵元：（株）西山酒造場,住所：兵庫県丹波市市島町中竹田1171,種類：生詰吟醸,原料米：山田錦20%、五百万石80%,原材料名：米、米こうじ、醸造アルコール,精米歩合：55%,度数：16.0～17.0度未満,
79,201,酔鯨蔵元：酔鯨酒造株式会社,住所：高知市長浜566,種類：特別純米酒,原材料名：米、米こうじ,精米歩合：55%,度数：15.0～16.0度未満,
80,203,雪の十和田蔵元：株式会社 北鹿,住所：秋田県大館市有浦2-2-3,種類：純米山廃,精米歩合：65%,度数：15.0～16.0度未満,
81,205,山田錦蔵元：白鶴酒造株式会社,住所：神戸市灘区住吉南町4-5-5,原料　：　米・米麹,精米歩合：70%,度数：14.0～15.0度未満,
82,207,赤丈（純米大吟醸無濾過原酒）蔵元：中井酒造株式会社,住所：鳥取県倉吉市中河原555,原料　：　米・米麹,精米歩合：50%,度数：18.0度,日本酒度：+4,酸度：1.6,
83,209,繁桝蔵元：株式会社高橋商店,住所：福岡県八女市大字本町2-22-1,種類：大吟醸　生々,原料米：山田錦,原材料名：米、米こうじ,精米歩合：40%,日本酒度：＋5,度数　：　17.0～18.0度未満,
84,211,繁桝クラシック　特別純米酒蔵元：株式会社高橋商店,住所：福岡県八女市大字本町2-22-1,原材料名：米、米こうじ,精米歩合：60%,度数　：　15度以上～16度未満,
